artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Avril Lavigne,4UPcXTh26ilb7owtuyHqNI,Keep Holding On,0.0374,0.162,239907,0.786,0.0,7,0.143,-2.353,1,0.038,161.192,3,0.138,64
Amy Winehouse,6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,0.491,0.643,185187,0.871,0.0,1,0.29,-2.734,0,0.118,121.569,4,0.452,64
Plies,0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain),0.0419,0.444,255413,0.708,0.0,4,0.0775,-5.926,0,0.126,105.412,5,0.26,63
Hinder,10fddGyyeUquZZ2uPTjD7P,Better Than Me,0.205,0.449,223533,0.682,0.0,2,0.175,-5.295,0,0.029,139.924,4,0.254,63
Ciara,1pLdjo3lOBbMaoR4ZpybFH,Promise,0.409,0.697,267413,0.629,3.8e-06,9,0.0819,-5.757,1,0.0425,123.279,4,0.439,63
MIKA,7dzUZec5MnWMyQnk5klnKR,Grace Kelly,0.0194,0.671,187733,0.82,0.0133,0,0.361,-5.796,1,0.048,122.361,4,0.685,63
SHOP BOYZ,1IYaMVfidzSfvCUZYXhsU1,Party Like A Rock Star,0.00541,0.619,253400,0.709,0.0,7,0.507,-4.633,1,0.0395,144.972,4,0.68,63
Bow Wow,6oUGAx0vkBcnGzYkvw0ZsA,Shortie Like Mine (feat. Chris Brown & Johntá Austin),0.0745,0.758,268067,0.642,0.0,7,0.191,-8.128,0,0.221,142.078,4,0.701,63
Bone Thugs-N-Harmony,2elA6JLRaQ6iB7hxiuTKN4,I Tried,0.0104,0.727,287480,0.71,0.0,4,0.107,-6.142,1,0.0742,81.995,4,0.378,62
Fabolous,0YkJU6TjjwzsVXUPRIO0DB,Make Me Better,0.33,0.607,253573,0.599,0.0,11,0.199,-6.886,1,0.0995,86.491,4,0.562,62
Fat Joe,4JPCdSaqs9dJd7RatFSHww,Make It Rain,0.0106,0.744,247413,0.697,0.0,11,0.0842,-5.063,0,0.197,149.28,4,0.767,62
Kaiser Chiefs,2fAIfPLrPUTW1AmJRR428Q,Ruby,0.00673,0.451,204200,0.939,4.85e-06,5,0.0774,-2.82,0,0.0512,93.416,4,0.448,62
BOYS LIKE GIRLS,6GIrIt2M39wEGwjCQjGChX,The Great Escape,0.00166,0.423,206520,0.94,0.0,1,0.178,-4.012,0,0.0635,149.934,4,0.505,61
Arctic Monkeys,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,8.39e-05,0.421,170253,0.98,0.00125,1,0.237,-4.229,1,0.212,165.193,4,0.435,61
Pretty Ricky,1zyqZONW985Cs4osz9wlsu,On the Hotline - Amended Version,0.0185,0.704,242587,0.854,0.0,10,0.148,-5.477,0,0.183,92.988,4,0.688,60
Take That,1hrsEHe39nYu1pJx0Nrxd7,Shine,0.0312,0.581,211507,0.852,0.0,8,0.103,-3.4,1,0.0372,90.01,4,0.765,60
Unk,0JPntF36B28bSTUkjplyNd,Walk It Out,0.0982,0.793,173040,0.777,0.0,1,0.202,-3.696,0,0.0816,160.018,4,0.705,60
Omarion,5qhlC4Rzals34zxovrPzKp,Ice Box,0.189,0.775,256427,0.731,0.0,8,0.129,-5.446,1,0.134,131.105,4,0.821,60
Elliott Yamin,0U969xYNlAyfzi8P1TaO7u,Wait for You,0.25,0.764,261320,0.487,0.0,0,0.184,-6.734,1,0.0281,116.027,4,0.352,60
Gym Class Heroes,6ajyEEzWZbw8ycDcJAN099,Cupid's Chokehold / Breakfast in America - Radio Mix,0.495,0.584,237173,0.681,0.0,1,0.289,-5.084,0,0.0781,79.702,4,0.821,60
MiMS,0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,0.277,0.621,253707,0.6,0.0,8,0.495,-6.349,1,0.576,80.021,4,0.485,59
Justin Timberlake,5iyE2d4U3Vc5cqY9mPTlpy,LoveStoned / I Think She Knows (Interlude),0.34,0.859,444333,0.681,0.000161,1,0.213,-6.247,1,0.0549,121.243,4,0.852,59
50 Cent,36Hwcla06Q5BCr59CL0sBp,Ayo Technology,0.0828,0.63,247947,0.782,0.0,8,0.034,-5.44,0,0.132,140.144,4,0.418,59
Hellogoodbye,1GV98LUEVk1U3LWAkX2Apw,Here (In Your Arms),0.197,0.7,240547,0.607,0.00173,5,0.272,-6.804,1,0.0359,126.045,4,0.774,59
T2,5Yaw45Q7W0irDbTVN5LOVs,Heartbroken - Edit,0.0258,0.716,178614,0.757,0.00392,11,0.16,-5.438,0,0.0329,139.986,4,0.877,59
Wyclef Jean,4liGjmhCupa7RP9JaQELYx,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",0.0772,0.733,241133,0.744,0.0,1,0.341,-3.51,1,0.0553,92.515,4,0.529,58
Baby Boy Da Prince,68Zq7PMcPIQE8ol1x3gAqw,The Way I Live,0.0147,0.88,324907,0.438,0.0,0,0.0907,-7.562,1,0.248,90.02,4,0.714,58
Maroon 5,1lHXlGlve5Zx8tXLhyjDwM,Makes Me Wonder,0.00485,0.803,211080,0.851,0.000358,7,0.0577,-2.429,1,0.0357,113.996,4,0.881,58
Rich Boy,6SmPPtaMnfxgz5duA6t9Cu,Throw Some D's,0.0368,0.697,263920,0.86,0.0,11,0.0721,-5.181,1,0.43,160.895,4,0.433,58
Keyshia Cole,3Cn1FSSTXeQ7hCfrbizrD0,Last Night,0.166,0.916,255773,0.849,0.000193,3,0.0859,-5.034,0,0.0639,121.002,4,0.974,57
Huey,6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",0.00308,0.723,261027,0.644,0.0,11,0.352,-6.863,0,0.222,144.09,4,0.645,57
Bow Wow,3LGeYNY9aWQuBJovOOowqm,Outta My System (feat. T-Pain & Johntá Austin),0.0917,0.772,238267,0.59,0.0,6,0.101,-6.957,1,0.183,83.998,4,0.743,57
Shakira,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),0.284,0.778,218093,0.824,0.0,10,0.405,-5.892,0,0.0707,100.024,4,0.758,86
Sean Paul,0k2GOhqsrxDTAbFFSdNJjT,Temperature,0.106,0.951,218573,0.6,0.0,0,0.0712,-4.675,0,0.0685,125.04,4,0.822,82
Nelly Furtado,2gam98EZKrF9XuOkU13ApN,Promiscuous,0.0569,0.808,242293,0.97,6.13e-05,10,0.154,-6.098,0,0.0506,114.328,4,0.868,85
Justin Timberlake,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),0.0584,0.967,242733,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964,81
Beyoncé,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,0.0293,0.447,227853,0.694,5.46e-06,7,0.167,-4.637,0,0.382,175.868,4,0.509,72
Gnarls Barkley,2N5zMZX7YeL1tico8oQxa9,Crazy,0.0172,0.835,182066,0.741,0.0577,8,0.0826,-1.609,1,0.0339,111.963,4,0.612,74
Keyshia Cole,0W4NhJhcqKCqEP2GIpDCDq,Love,0.064,0.688,255333,0.519,0.0,5,0.1,-4.285,1,0.0283,116.714,4,0.318,85
Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,0.167,0.739,215360,0.511,1.34e-06,9,0.133,-7.844,1,0.0362,96.038,4,0.542,81
Ne-Yo,6brl7bwOHmGFkNw3MBqssT,So Sick,0.246,0.452,207187,0.574,0.0,6,0.189,-8.336,1,0.31,92.791,4,0.58,81
Nelly Furtado,4wH4dJgrsxONID6KS2tDQM,Maneater,0.0261,0.796,258893,0.777,0.000358,6,0.121,-4.81,1,0.0397,132.722,4,0.787,83
Red Hot Chili Peppers,10Nmj3JCNoMeBQ87uw5j8k,Dani California,0.0193,0.556,282160,0.913,8.59e-06,0,0.346,-2.36,1,0.0437,96.184,4,0.73,81
Fall Out Boy,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",0.00523,0.622,180267,0.961,0.0,11,0.0854,-3.198,0,0.154,114.452,4,0.449,80
Muse,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,0.0492,0.668,212440,0.921,0.00517,7,0.0877,-3.727,1,0.0439,120.0,4,0.782,80
My Chemical Romance,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,0.000289,0.217,311107,0.905,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,0.236,79
Rihanna,30cSNer6TV8x2utjULVeQ5,SOS,0.004,0.677,238920,0.671,5.07e-05,7,0.413,-4.905,1,0.0361,137.046,4,0.527,79
The Killers,70wYA8oYHoMzhRRkARoMhU,When You Were Young,0.000152,0.467,220427,0.988,0.0484,11,0.28,-3.313,1,0.112,130.433,4,0.321,78
Cassie,7k6IzwMGpxnRghE7YosnXT,Me & U,0.352,0.803,192213,0.454,0.0,8,0.0655,-4.802,0,0.0294,99.99,4,0.739,78
Cascada,5YJtMNWKe55yr49cyJgxva,Everytime We Touch,0.00281,0.633,197124,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.027,4,0.493,76
Kanye West,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,0.0114,0.552,236600,0.846,0.0,9,0.309,-4.912,1,0.342,98.56,1,0.554,76
P!nk,2hns6Dv29Yrg68AVTJiAyA,Who Knew - Edit,0.00462,0.688,208493,0.734,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.46,76
Panic! At The Disco,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,0.0807,0.569,186635,0.83,0.0,9,0.114,-4.106,0,0.14,170.094,4,0.609,75
John Mayer,5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,0.157,0.578,201173,0.756,0.000232,2,0.249,-5.82,1,0.115,176.739,4,0.663,75
Eminem,0fGh0trRN1xz3s41r7V5ce,Shake That,0.0507,0.963,274440,0.643,4.94e-05,1,0.157,-5.785,0,0.117,107.005,4,0.534,75
Chris Brown,7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),0.119,0.536,229040,0.612,0.0,4,0.209,-5.847,1,0.272,86.768,4,0.57,75
Arctic Monkeys,2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,0.0341,0.348,202133,0.875,0.0,11,0.117,-4.758,0,0.199,169.152,4,0.407,75
Rascal Flatts,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,0.00324,0.582,276320,0.952,0.0,5,0.223,-3.848,1,0.0731,103.027,4,0.655,74
JoJo,4T4NLIMypdmyUwK54jECk4,Too Little Too Late,0.00871,0.421,221720,0.799,1.63e-05,6,0.0794,-5.183,0,0.0562,82.408,4,0.731,74
Rihanna,13xxBnXOuiBxVxJI458B0i,Unfaithful,0.839,0.588,226973,0.391,0.0,0,0.227,-8.607,0,0.0334,144.069,4,0.349,72
Ne-Yo,10aWGOqSDBqvNzJ9NeKDbK,Sexy Love,0.297,0.693,220853,0.516,0.000127,8,0.0604,-6.446,1,0.0413,94.02,4,0.494,72
The Fray,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),0.022,0.592,236267,0.729,0.0,8,0.0653,-4.156,1,0.0448,116.03,4,0.709,72
Nickelback,0ADZ5dmXhlfzjMw6lefoPl,Far Away,0.000681,0.518,238173,0.797,0.0,6,0.107,-5.153,1,0.0309,132.918,4,0.293,71
James Blunt,6gxycjJNMgmAyfzUXBN80P,Goodbye My Lover,0.953,0.432,258653,0.261,0.00342,4,0.0903,-12.591,1,0.0512,89.567,4,0.273,71
Black Eyed Peas,6btyEL6NwUa97Nex9cZFvo,Pump It,0.0093,0.649,213067,0.931,0.0,1,0.751,-3.15,0,0.181,153.645,4,0.744,71
Evanescence,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,0.00193,0.45,214707,0.883,0.0,7,0.293,-4.094,1,0.0524,93.41,4,0.328,71
Rascal Flatts,4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,0.0088,0.537,214107,0.674,0.0,5,0.265,-5.134,0,0.0277,136.002,4,0.33,70
Chamillionaire,3kZoay4ANo86ehb6s4RwS9,Ridin',0.189,0.787,303053,0.799,0.0,8,0.3,-4.68,0,0.0993,143.052,4,0.835,70
The Notorious B.I.G.,4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",0.0949,0.833,286187,0.628,1.6e-06,2,0.282,-7.041,1,0.141,106.328,4,0.645,70
Lil Jon,6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,0.00647,0.835,274387,0.757,0.0,8,0.29,-5.029,0,0.23,82.038,4,0.626,70
Bob Sinclar,5qiIxojpo8YTFgOOcDuOaB,Rock This Party (Everybody Dance Now),0.0722,0.893,245467,0.823,0.0,5,0.0515,-3.708,0,0.122,128.011,4,0.901,69
Paolo Nutini,6xM8oBy40nK1rOd8WmoOPx,Last Request,0.241,0.605,220413,0.704,0.0,5,0.137,-6.564,1,0.0476,80.925,4,0.4,69
Mary J. Blige,6Y3WvyUG9iE5bQYg38SPtQ,Be Without You - Kendu Mix,0.0717,0.726,246333,0.7,0.0,2,0.262,-5.881,0,0.0998,146.559,4,0.673,69
D4L,2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,0.0351,0.891,224253,0.439,0.0,7,0.0932,-7.994,0,0.428,77.499,4,0.622,69
Nickelback,4Gd9PUEuOTOJtbgd4YxLXM,Savin' Me,0.000731,0.441,219320,0.815,0.0,3,0.414,-4.088,1,0.0276,164.007,4,0.522,68
T-Pain,2QurCbkPO14pjrikPNja0h,I'm N Luv (Wit a Stripper) (feat. Mike Jones),0.00542,0.739,239413,0.368,0.0,8,0.171,-10.233,1,0.0845,144.992,4,0.467,68
Chris Brown,53ETzLQQKFCzykRbqWb1ph,Gimme That,0.00374,0.678,186827,0.572,6.59e-05,11,0.118,-7.033,0,0.0466,87.165,4,0.444,68
The All-American Rejects,5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,0.000343,0.469,193653,0.955,1.35e-06,10,0.548,-4.253,1,0.0432,143.853,4,0.462,67
Armand Van Helden,653rxW1E7V52QWh6a7oIdS,My My My,0.00672,0.652,182267,0.733,0.00867,7,0.0392,-8.207,1,0.246,127.533,4,0.744,67
Bob Sinclar,7iee007QypdrTXbLVF5KuF,Love Generation - Radio Edit,0.146,0.723,204105,0.856,0.000155,1,0.0798,-3.569,1,0.0673,128.047,4,0.553,69
The Kooks,2RUhtNBh43RtSg0WBPPq3m,Naive,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,102.765,4,0.722,67
The Pussycat Dolls,3BxWKCI06eQ5Od8TY2JBeA,Buttons,0.178,0.57,225560,0.821,0.0,2,0.289,-4.38,1,0.267,210.857,4,0.408,67
Yung Joc,05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),0.0986,0.888,241840,0.577,0.0,1,0.131,-7.702,0,0.0612,84.003,4,0.609,67
T.I.,0CAJdthKDdRjB2h8YOguN6,What You Know,0.0155,0.551,274333,0.81,0.0,11,0.169,-4.365,1,0.0344,73.464,4,0.332,66
Lily Allen,4aR9bPMAOFySBuQSbVWF3d,Smile,0.00143,0.632,196893,0.639,0.0,5,0.221,-5.938,1,0.0259,95.506,4,0.733,66
Fergie,7jRoWfRlLnGYEIEn4t4kbq,London Bridge,0.214,0.77,241307,0.609,0.0,1,0.166,-5.894,1,0.345,90.952,4,0.631,66
Mary J. Blige,3Lk7RWStfLaHG7lXsuS87j,One,0.0841,0.344,260467,0.874,0.0,0,0.129,-3.161,1,0.0777,185.888,4,0.269,66
Amy Winehouse,4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,0.0132,0.705,256947,0.806,0.00428,9,0.0701,-3.607,1,0.0309,103.383,4,0.734,66
KT Tunstall,0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,0.328,0.748,172373,0.786,0.0,4,0.34,-7.788,0,0.0641,104.833,4,0.917,65
Chingy,5hF2LnbkpnXCkksMSeWcxZ,Pullin' Me Back,0.0825,0.786,234133,0.511,0.0,7,0.12,-6.66,1,0.286,80.0,4,0.587,65
E-40,7g7M96UGiA7OR79H86gV4m,U and Dat (feat. T. Pain & Kandi Girl),0.0241,0.858,202720,0.484,1.8e-06,6,0.123,-7.448,0,0.277,99.992,4,0.329,64
The Pussycat Dolls,4NjR63Up0uMkQBlKvlZd1l,Stickwitu,0.268,0.655,207507,0.54,0.0,9,0.068,-6.482,1,0.0516,79.983,4,0.43,64
Beyoncé,423EcxblW9F4nnQkqcqMlK,Deja Vu (feat. Jay-Z),0.0071,0.644,240280,0.746,1.22e-05,7,0.0743,-4.941,1,0.341,105.253,4,0.355,64
Cherish,6MBEjJlXQYXr8dfxDvZuoA,Do It To It,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.169,74.007,4,0.794,64
The Fratellis,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,0.0505,0.512,215173,0.817,0.0,7,0.0775,-3.154,1,0.142,154.607,4,0.552,64
Madonna,55whbebR4olz2HHcRQa2kx,Sorry,0.00121,0.589,281880,0.877,0.013,0,0.169,-6.229,0,0.046,132.971,4,0.443,64
Eminem,2lRI7n5b9jlPYsEpRuots6,When I'm Gone,0.0551,0.608,281120,0.745,0.0,10,0.27,-5.496,0,0.365,150.068,4,0.725,64
Christina Aguilera,7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,0.00376,0.862,228907,0.742,0.00855,7,0.103,-4.722,1,0.222,127.91,4,0.511,63
Ciara,3rKCDtV8UcF0RytSiXxypc,Get Up (feat. Chamillionaire),0.0248,0.964,261880,0.595,5.14e-06,1,0.0405,-6.887,0,0.109,128.593,4,0.629,63
Dem Franchize Boyz,7cVmKBwzPsh4Fmb6SplfEm,"Lean Wit It, Rock Wit It",0.082,0.886,229813,0.62,0.0,5,0.1,-5.854,1,0.307,76.035,4,0.6,63
Keane,5xT8JXJSyHYNfC11OFqzFL,Is It Any Wonder?,3.82e-05,0.489,186173,0.955,0.000178,11,0.334,-2.771,0,0.0363,129.352,4,0.816,62
Bubba Sparxxx,0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty,0.016,0.64,252653,0.62,0.0,1,0.0831,-5.931,1,0.416,129.37,5,0.609,62
Beyoncé,2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),0.0708,0.705,210453,0.796,0.0,7,0.388,-6.845,1,0.267,166.042,4,0.864,62
The All-American Rejects,58HpsDKeYoLtNhXFQyQmz5,Move Along,0.000124,0.526,238880,0.92,0.0,3,0.371,-3.866,1,0.0472,109.86,4,0.615,62
The Kooks,2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,0.276,0.431,169307,0.81,0.0,7,0.0906,-5.379,1,0.066,76.412,4,0.795,61
Ludacris,2JpUkUR0OsOlUUfm6iS8ic,Money Maker,0.15,0.551,230613,0.598,0.0,1,0.299,-6.79,1,0.27,78.756,4,0.612,60
Scissor Sisters,13pyGLYmBjYgvOMIEivX2K,I Don't Feel Like Dancin',0.018,0.71,288360,0.917,0.0,7,0.335,-3.385,1,0.0287,108.031,4,0.83,59
Sandi Thom,4mnTMsp8Cgf9TNiQMhH11L,I Wish I Was a Punk Rocker (with Flowers in My Hair),0.544,0.7,151640,0.465,0.0,4,0.606,-6.815,1,0.358,108.102,4,0.719,59
Busta Rhymes,3HVJbdz0V402U5YggQK4Ao,Touch It,0.0043,0.658,214960,0.551,0.000108,1,0.197,-6.62,1,0.37,138.335,5,0.442,58
Jibbs,0tYPj0NYa7vjlJaqlRSnJb,Chain Hang Low,0.0259,0.792,207587,0.589,0.000128,4,0.114,-6.869,0,0.262,157.147,4,0.778,58
P!nk,1Ab6RxeKl3e07zP7Get7CX,Stupid Girls,0.000738,0.683,197173,0.886,0.00188,4,0.0524,-5.045,0,0.071,100.04,4,0.566,58
Infernal,5ClXLJW6OLZuTLCwhmX9h9,From Paris to Berlin,0.096,0.741,209667,0.869,0.0,9,0.0396,-6.534,0,0.0816,126.069,4,0.839,58
Shayne Ward,2GdGb6bdMYoq7EHkmWvb5D,No Promises,0.539,0.496,222160,0.507,0.0,4,0.115,-6.073,1,0.0263,79.808,4,0.203,57
The All-American Rejects,5ZqNz8GXWpkb95f7aVxTA0,It Ends Tonight,0.00233,0.454,244827,0.631,0.0,0,0.177,-4.733,1,0.0268,87.888,4,0.313,58
James Morrison,28euH5Ny1JXxZAt2KjWp62,You Give Me Something,0.21,0.559,212933,0.671,0.0,7,0.0869,-7.109,1,0.1,79.493,4,0.577,56
Nelly,3YQjgTpUVNWvpYeb2mtTF7,Grillz,0.0358,0.867,271160,0.504,0.0,4,0.307,-7.737,0,0.241,82.996,4,0.84,55
Leona Lewis,5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,0.423,0.261,257293,0.562,7.54e-06,8,0.131,-3.667,1,0.0301,70.543,4,0.167,55
The Raconteurs,19iqWNzp5LwEdvntpEK8MP,"Steady, As She Goes",0.0132,0.525,215267,0.578,0.00916,9,0.108,-4.563,1,0.12,123.696,4,0.537,55
Sean Paul,6k8uthjEbttfWXcGaNTQGD,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,0.067,0.711,243880,0.761,0.0,8,0.041,-3.04,1,0.225,95.824,4,0.718,54
Westlife,1kAC8QX4meGZhEbtXtqF1o,The Rose,0.79,0.28,218933,0.2,0.0,9,0.081,-9.66,1,0.0294,129.61,3,0.178,53
Fort Minor,1GHqc0e7PQ6aEyGlvfSJzS,Where'd You Go (feat. Holly Brook & Jonah Matranga),0.258,0.682,231867,0.819,0.00194,1,0.116,-3.309,0,0.236,180.001,4,0.256,52
Diddy,6yuvC80FcnVJNvC0DbXN9e,Come to Me (feat. Nicole Scherzinger),0.0176,0.819,276787,0.485,0.0,6,0.658,-6.45,0,0.0756,96.998,4,0.386,51
The Pussycat Dolls,5TXNLJ2EENAt3Tf9MX4kT2,Beep,0.00914,0.935,229360,0.745,0.0,7,0.116,-6.391,1,0.0431,103.691,4,0.518,50
Kelis,0Eu5SrReZzaJX0NLKI8tQS,Bossy Featuring Too $hort (feat. Too $hort),0.000185,0.906,274947,0.624,6.21e-06,4,0.0608,-5.556,1,0.179,84.009,4,0.775,49
The Feeling,1JOxCh2Aa08z8cNJQJhWBJ,Fill My Little World,0.0333,0.462,247253,0.783,0.0,7,0.348,-7.814,1,0.0309,175.964,4,0.68,49
Mariah Carey,3LmvfNUQtglbTrydsdIqFU,We Belong Together,0.0339,0.837,201400,0.462,0.0,0,0.09,-7.89,1,0.0601,139.986,4,0.762,73
Mario,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,0.235,0.656,256733,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,4,0.556,75
Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,0.164,0.209,295533,0.417,0.00196,3,0.113,-8.74,1,0.0338,138.178,4,0.124,85
Rihanna,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,0.000155,0.779,246960,0.64,0.00077,7,0.101,-8.415,1,0.159,99.019,4,0.498,81
50 Cent,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,0.0253,0.614,209107,0.574,3.2e-05,11,0.38,-7.961,1,0.466,125.173,5,0.755,82
James Blunt,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,0.633,0.675,209493,0.479,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,4,0.454,77
Green Day,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,0.00552,0.496,262333,0.682,2.94e-05,8,0.0589,-4.095,1,0.0294,167.06,4,0.474,78
The Pussycat Dolls,1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,0.00516,0.877,272080,0.637,2.5e-06,1,0.0959,-3.493,0,0.101,119.988,4,0.569,69
Daniel Powter,0mUyMawtxj1CJ76kn9gIZK,Bad Day,0.448,0.599,233640,0.785,0.00336,3,0.151,-4.013,1,0.0309,140.046,4,0.52,77
Gorillaz,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,85
Kanye West,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,0.0195,0.629,207627,0.696,0.0,1,0.0554,-5.572,0,0.348,93.034,4,0.623,83
The Game,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,0.14,0.802,206400,0.785,0.0,9,0.123,-4.781,1,0.207,99.998,4,0.435,83
JAY-Z,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,0.0603,0.687,205733,0.793,0.0,2,0.582,-4.254,1,0.166,107.045,4,0.751,79
Thirty Seconds To Mars,0lP4HYLmvowOKdsQ7CVkuq,The Kill,0.0014,0.179,231533,0.912,0.000294,4,0.582,-3.881,0,0.0791,182.99,3,0.289,79
Fall Out Boy,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",0.00579,0.494,229093,0.842,0.0,7,0.122,-4.784,1,0.0843,162.011,4,0.574,79
50 Cent,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,0.0322,0.489,237707,0.692,0.00608,1,0.315,-6.672,1,0.41,96.946,4,0.527,79
KT Tunstall,5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,0.225,0.587,201707,0.767,0.0,0,0.112,-5.713,1,0.0449,100.38,4,0.664,79
Akon,4v7DCN09hgXkKazefkznDQ,Lonely,0.339,0.634,235800,0.526,0.0,5,0.257,-7.881,0,0.0333,90.087,4,0.623,78
Green Day,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,0.023,0.546,285653,0.814,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146,78
Madonna,3850dYVgOFIXJh5U4BFEWH,Hung Up,0.0039,0.649,337733,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,4,0.405,78
Gorillaz,4Hff1IjRbLGeLgFgxvHflk,DARE,0.0229,0.76,245000,0.891,0.0869,11,0.298,-5.852,0,0.0372,120.264,4,0.966,77
Ciara,7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",0.042,0.944,203787,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842,77
Foo Fighters,5FZxsHWIvUsmSK1IAvm2pp,Best of You,0.000769,0.366,255627,0.94,9.42e-05,1,0.188,-5.119,0,0.0696,130.198,4,0.369,77
Snoop Dogg,2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,0.19,0.888,266067,0.632,0.0,1,0.101,-3.872,1,0.219,91.979,4,0.662,77
The Game,4PmMVdIFpJTB9WQbmILf4p,How We Do,0.0455,0.862,235533,0.648,0.0,4,0.0332,-7.401,0,0.251,98.012,4,0.637,77
Shakira,5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz),0.0297,0.74,212893,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,4,0.812,77
Lifehouse,0815caqt2Lytro5EIzMufT,You And Me,0.114,0.459,195493,0.427,0.0,7,0.168,-7.734,1,0.0267,139.902,3,0.354,76
Toby Keith,7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,0.266,0.68,227840,0.87,0.0,5,0.109,-4.461,1,0.0393,119.075,4,0.646,76
Arctic Monkeys,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,0.00225,0.535,173680,0.948,0.0,6,0.376,-4.19,0,0.0356,103.183,4,0.778,76
Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,0.00165,0.662,188960,0.741,0.0303,0,0.114,-5.406,1,0.0334,131.0,4,0.404,76
